@relation left_arm_all

@attribute idUSer numeric
@attribute timestamp numeric
@attribute code {la_lowered,la_T,la_raised,la_bended}
@attribute idJoint11 numeric
@attribute x11 numeric
@attribute y11 numeric
@attribute z11 numeric
@attribute a11 numeric
@attribute idJoint12 numeric
@attribute x12 numeric
@attribute y12 numeric
@attribute z12 numeric
@attribute a12 numeric
@attribute idJoint14 numeric
@attribute x14 numeric
@attribute y14 numeric
@attribute z14 numeric
@attribute a14 numeric

@data
1,1379964837417,la_lowered,11,-146.32288,205.12231,-35.33252,1.0,12,-182.44958,-56.884308,-1.6604004,1.0,14,-165.0894,-346.2108,-59.748047,1.0
1,1379964837504,la_lowered,11,-146.40605,204.31061,-39.31714,1.0,12,-182.09952,-61.482117,-1.2907715,1.0,14,-164.59912,-350.8745,-59.031494,1.0
1,1379964837576,la_lowered,11,-146.90506,203.9201,-39.5791,1.0,12,-182.94768,-57.027298,0.21972656,1.0,14,-166.75764,-345.83496,-60.65674,1.0
1,1379964837659,la_lowered,11,-147.14629,204.55276,-35.15454,1.0,12,-183.87491,-58.392334,0.04711914,1.0,14,-164.9939,-347.34827,-59.3291,1.0
1,1379964837724,la_lowered,11,-147.60724,203.85443,-37.223877,1.0,12,-183.5025,-58.231537,-3.8566895,1.0,14,-166.22302,-348.0796,-59.116943,1.0
1,1379964837791,la_lowered,11,-147.56465,204.26758,-35.131104,1.0,12,-181.56256,-55.697495,-0.29492188,1.0,14,-164.3351,-344.71896,-59.80127,1.0
1,1379964837854,la_lowered,11,-147.19211,205.15045,-31.229736,1.0,12,-181.15862,-56.876328,-1.65625,1.0,14,-161.76848,-345.88382,-60.60547,1.0
1,1379964837918,la_lowered,11,-146.98567,205.56027,-29.537354,1.0,12,-180.92387,-56.185806,-2.1904297,1.0,14,-160.57455,-345.11105,-61.275146,1.0
1,1379964837984,la_lowered,11,-146.88629,205.61588,-29.694336,1.0,12,-180.50645,-53.107605,-0.7583008,1.0,14,-159.51413,-341.77026,-60.914062,1.0
1,1379964838048,la_lowered,11,-146.68752,206.05386,-27.555176,1.0,12,-180.5238,-55.520325,0.6279297,1.0,14,-158.67711,-343.05008,-64.28125,1.0
1,1379964838112,la_lowered,11,-146.66272,206.3281,-25.583252,1.0,12,-180.44528,-52.87152,0.60180664,1.0,14,-158.70819,-340.10693,-65.721924,1.0
1,1379964838176,la_lowered,11,-147.21794,206.35641,-21.50122,1.0,12,-178.46608,-56.001373,2.4626465,1.0,14,-156.567,-343.62054,-62.204834,1.0
1,1379964838255,la_lowered,11,-147.09583,206.69092,-18.941406,1.0,12,-177.08328,-55.031693,4.9106445,1.0,14,-154.97043,-342.28748,-61.28174,1.0
1,1379964838327,la_lowered,11,-147.46455,206.88092,-13.541016,1.0,12,-176.87895,-58.793533,4.462158,1.0,14,-155.04324,-347.07733,-57.161377,1.0
1,1379964838397,la_lowered,11,-147.37051,207.06006,-11.801025,1.0,12,-177.05016,-54.198517,3.1867676,1.0,14,-155.63548,-343.12863,-55.446533,1.0
1,1379964838473,la_lowered,11,-147.27403,207.26984,-8.249268,1.0,12,-175.50197,-57.287704,5.240967,1.0,14,-153.98691,-346.06943,-54.16333,1.0
1,1379964838564,la_lowered,11,-147.99857,206.7709,-8.470947,1.0,12,-176.17136,-57.490036,4.2998047,1.0,14,-160.61853,-345.70193,-59.372314,1.0
1,1379964838659,la_lowered,11,-148.31529,206.47101,-10.4626465,1.0,12,-176.81651,-56.07161,5.282715,1.0,14,-159.22342,-344.0106,-59.240234,1.0
1,1379964838750,la_lowered,11,-148.72906,206.0321,-12.589844,1.0,12,-177.2438,-56.412598,4.4125977,1.0,14,-164.01157,-343.91635,-62.968506,1.0
1,1379964838825,la_lowered,11,-148.6875,206.16422,-11.144775,1.0,12,-176.2706,-56.781296,6.5861816,1.0,14,-166.62816,-344.2203,-61.730957,1.0
1,1379964838934,la_lowered,11,-150.16296,204.62262,-17.284668,1.0,12,-177.07994,-58.189316,4.138672,1.0,14,-169.4484,-346.69574,-59.771484,1.0
1,1379964839023,la_lowered,11,-150.48074,204.09088,-20.663574,1.0,12,-179.7269,-55.42842,1.4311523,1.0,14,-170.71901,-343.75647,-63.148438,1.0
1,1379964839125,la_lowered,11,-150.37126,204.10745,-21.403564,1.0,12,-176.49277,-58.870285,0.4206543,1.0,14,-169.82817,-347.24554,-64.215576,1.0
1,1379964839257,la_lowered,11,-150.82588,203.55414,-23.520752,1.0,12,-175.68767,-56.92833,-2.0639648,1.0,14,-167.65106,-345.99884,-63.34131,1.0
1,1379964839323,la_lowered,11,-151.15395,203.39825,-22.771973,1.0,12,-174.22699,-58.223648,-2.6887207,1.0,14,-166.66069,-347.05377,-65.17456,1.0
1,1379964839395,la_lowered,11,-151.61539,203.04764,-22.845947,1.0,12,-174.63301,-58.425797,-3.5515137,1.0,14,-168.91733,-347.2034,-66.4729,1.0
1,1379964839464,la_lowered,11,-151.83832,202.54276,-25.595459,1.0,12,-174.87186,-59.272064,-4.4890137,1.0,14,-168.3746,-347.87646,-68.14404,1.0
1,1379964839587,la_lowered,11,-152.10135,202.57709,-23.68164,1.0,12,-173.31564,-63.323074,-8.419434,1.0,14,-168.86818,-352.10492,-71.38818,1.0
1,1379964839709,la_lowered,11,-152.11958,202.60883,-23.384277,1.0,12,-172.02544,-62.013443,-11.770508,1.0,14,-169.60225,-351.72003,-70.43799,1.0
1,1379964839857,la_lowered,11,-153.48862,201.80869,-21.279053,1.0,12,-174.08812,-60.85675,-14.091553,1.0,14,-173.66666,-351.30762,-69.071045,1.0
1,1379964839961,la_lowered,11,-153.42117,201.81403,-21.731445,1.0,12,-174.92908,-61.559814,-13.572266,1.0,14,-173.9381,-351.74194,-69.954834,1.0
1,1379964840045,la_lowered,11,-153.63937,201.43738,-23.54712,1.0,12,-175.70488,-62.686707,-15.015625,1.0,14,-174.90604,-353.01205,-70.67944,1.0
1,1379964840132,la_lowered,11,-153.59523,201.54922,-22.933105,1.0,12,-175.01149,-63.732544,-15.732666,1.0,14,-171.35571,-353.23566,-75.33667,1.0
1,1379964840217,la_lowered,11,-153.3914,201.78018,-22.215576,1.0,12,-174.21625,-61.701218,-16.283447,1.0,14,-170.22362,-351.04166,-76.69946,1.0
5,1380270700855,la_lowered,11,-165.44121,204.47412,-21.612793,1.0,12,-197.82002,-74.85524,39.82202,1.0,14,-199.18134,-357.52686,-76.12012,1.0
5,1380270701112,la_lowered,11,-166.89127,208.44016,-22.25708,1.0,12,-199.63068,-71.399796,39.65332,1.0,14,-199.37918,-363.53595,-66.73901,1.0
5,1380270701283,la_lowered,11,-166.60349,206.67334,-21.8479,1.0,12,-199.1651,-74.64601,40.727783,1.0,14,-198.29953,-373.57867,-61.45288,1.0
5,1380270701475,la_lowered,11,-166.60349,206.67334,-21.8479,1.0,12,-199.1651,-74.64601,40.727783,1.0,14,-198.29953,-373.57867,-61.45288,1.0
5,1380270701645,la_lowered,11,-166.81406,207.85092,-22.125732,1.0,12,-199.38507,-73.81096,41.36255,1.0,14,-196.22852,-361.93497,-59.761963,1.0
5,1380270701829,la_lowered,11,-166.91298,205.81921,-21.403564,1.0,12,-198.76184,-77.11818,41.404053,1.0,14,-194.11942,-351.7603,-72.856445,1.0
5,1380270702041,la_lowered,11,-166.43674,205.46967,-20.067383,1.0,12,-198.02266,-77.74536,41.13672,1.0,14,-203.78549,-364.3458,-57.719727,1.0
5,1380270702221,la_lowered,11,-166.22653,205.55301,-19.716797,1.0,12,-197.68317,-77.06346,41.76172,1.0,14,-206.4949,-364.9063,-57.736816,1.0
5,1380270702448,la_lowered,11,-166.03561,204.50034,-20.207764,1.0,12,-197.93307,-77.76691,41.450928,1.0,14,-206.67905,-357.77997,-61.134766,1.0
5,1380270702808,la_lowered,11,-166.0751,204.72885,-19.477783,1.0,12,-198.27081,-77.98312,41.964844,1.0,14,-204.54391,-352.19467,-69.73364,1.0
5,1380270703207,la_lowered,11,-165.71812,204.86243,-19.09082,1.0,12,-198.90974,-77.25029,41.60962,1.0,14,-201.92108,-352.7738,-74.64404,1.0
5,1380270703536,la_lowered,11,-165.09949,205.88882,-18.26587,1.0,12,-199.5,-75.891846,41.163574,1.0,14,-198.89891,-365.13046,-61.2146,1.0
5,1380270703943,la_lowered,11,-164.48648,205.83185,-17.941406,1.0,12,-197.85901,-71.88045,40.148193,1.0,14,-194.54913,-363.7168,-74.64282,1.0
5,1380270704455,la_lowered,11,-165.00145,205.91092,-18.404541,1.0,12,-197.47026,-71.51271,40.992676,1.0,14,-197.36264,-355.8616,-60.379395,1.0
5,1380270704832,la_lowered,11,-165.94507,205.47018,-19.214844,1.0,12,-197.3335,-68.83287,41.052734,1.0,14,-195.91159,-365.8393,-47.260254,1.0
5,1380270705056,la_lowered,11,-166.2151,205.07782,-19.906006,1.0,12,-197.49945,-69.21315,41.446777,1.0,14,-203.4276,-354.72867,-51.534912,1.0
5,1380270705322,la_lowered,11,-168.9469,208.28815,-23.93042,1.0,12,-197.90051,-66.92253,40.600098,1.0,14,-203.42557,-354.03043,-62.91748,1.0
5,1380270705607,la_lowered,11,-167.38226,207.12195,-24.57959,1.0,12,-195.26021,-67.10823,37.15161,1.0,14,-200.79752,-363.2906,-69.38867,1.0
5,1380270705764,la_lowered,11,-166.64662,206.78424,-22.64917,1.0,12,-194.38696,-67.83357,38.763428,1.0,14,-197.68382,-356.00443,-50.79297,1.0
5,1380270705963,la_lowered,11,-167.13232,206.02097,-22.216064,1.0,12,-194.59381,-69.48152,40.02466,1.0,14,-199.92474,-365.86395,-63.036865,1.0
5,1380270706165,la_lowered,11,-167.13232,206.02097,-22.216064,1.0,12,-194.59381,-69.48152,40.02466,1.0,14,-199.92474,-365.86395,-63.036865,1.0
5,1380270706390,la_lowered,11,-167.654,205.04318,-20.671143,1.0,12,-196.10295,-69.88585,42.627686,1.0,14,-209.38467,-336.939,-49.97412,1.0
5,1380270706493,la_lowered,11,-167.29999,205.54196,-20.334473,1.0,12,-196.20145,-69.062515,42.965332,1.0,14,-211.14243,-354.92603,-41.00757,1.0
5,1380270706553,la_lowered,11,-167.27747,206.02826,-19.26831,1.0,12,-196.03998,-70.21277,46.38794,1.0,14,-208.13037,-365.57916,-49.95288,1.0
5,1380270706613,la_lowered,11,-166.75575,206.13303,-19.286865,1.0,12,-195.6677,-70.57071,47.363525,1.0,14,-203.88417,-368.22607,-46.90747,1.0
5,1380270706674,la_lowered,11,-167.85362,205.70053,-18.861084,1.0,12,-194.53557,-71.49078,47.51245,1.0,14,-202.16614,-375.87817,-63.596924,1.0
5,1380270706735,la_lowered,11,-167.99947,205.23105,-18.665527,1.0,12,-194.1251,-72.75606,48.838135,1.0,14,-198.73886,-369.72876,-57.69873,1.0
5,1380270706803,la_lowered,11,-168.05762,203.50836,-19.131592,1.0,12,-194.05656,-75.15228,48.61792,1.0,14,-200.18277,-364.7943,-61.450684,1.0
5,1380270706861,la_lowered,11,-167.09377,203.90677,-19.216309,1.0,12,-194.35092,-74.46008,47.366943,1.0,14,-199.04324,-382.7467,-49.77588,1.0
5,1380270706921,la_lowered,11,-166.05542,204.1586,-18.670898,1.0,12,-193.66628,-73.94464,46.50464,1.0,14,-204.63354,-377.3704,-82.13965,1.0
5,1380270706981,la_lowered,11,-165.63719,202.5373,-17.477783,1.0,12,-193.96492,-76.53177,44.198975,1.0,14,-200.06427,-380.24042,-89.11621,1.0
5,1380270707044,la_lowered,11,-165.81787,202.50565,-17.417725,1.0,12,-194.2826,-77.400406,43.235596,1.0,14,-197.49731,-373.74887,-68.96997,1.0
5,1380270707104,la_lowered,11,-165.97946,203.71573,-16.363037,1.0,12,-195.63605,-77.71637,44.773193,1.0,14,-196.77136,-380.3878,-61.460693,1.0
5,1380270707164,la_lowered,11,-165.7954,203.5867,-15.957275,1.0,12,-196.13138,-78.162125,44.54004,1.0,14,-204.69168,-380.5069,-60.87622,1.0
5,1380270707223,la_lowered,11,-165.74045,202.70798,-16.315918,1.0,12,-196.85579,-79.608215,43.379395,1.0,14,-209.50502,-374.5865,-67.23218,1.0
5,1380270707282,la_lowered,11,-164.85817,203.38623,-17.861572,1.0,12,-196.94876,-79.62871,42.691162,1.0,14,-194.63928,-374.46695,-66.504395,1.0
5,1380270707344,la_lowered,11,-164.01709,203.52625,-18.538086,1.0,12,-196.55911,-79.27988,42.349854,1.0,14,-206.3936,-383.11166,-54.909668,1.0
5,1380270707404,la_lowered,11,-163.71066,203.75064,-18.351562,1.0,12,-195.71634,-79.428345,42.968994,1.0,14,-206.11726,-377.29025,-56.63257,1.0
5,1380270707463,la_lowered,11,-163.35172,204.22156,-18.05835,1.0,12,-194.4819,-78.42967,43.637695,1.0,14,-210.95566,-363.55463,-46.50708,1.0
5,1380270707525,la_lowered,11,-163.06808,204.3851,-18.64746,1.0,12,-193.48914,-77.676254,43.675537,1.0,14,-207.3464,-364.5641,-52.347168,1.0
5,1380270707585,la_lowered,11,-164.07945,203.67117,-20.107666,1.0,12,-193.0614,-75.67703,45.567627,1.0,14,-207.70502,-365.2243,-48.09912,1.0
5,1380270707647,la_lowered,11,-163.87292,203.54004,-20.453857,1.0,12,-193.37115,-75.547455,46.57544,1.0,14,-207.0761,-364.4161,-58.316406,1.0
5,1380270707708,la_lowered,11,-163.87796,204.52441,-20.961182,1.0,12,-192.1944,-71.76607,47.874023,1.0,14,-201.20198,-355.2185,-55.985596,1.0
5,1380270707781,la_lowered,11,-160.70145,213.92645,-14.987305,1.0,12,-188.5166,-61.98796,55.15576,1.0,14,-198.17984,-346.63165,-53.546875,1.0
5,1380270707841,la_lowered,11,-162.78976,211.84311,-19.625,1.0,12,-189.95723,-64.89874,51.81128,1.0,14,-205.50363,-356.57605,-47.396973,1.0
5,1380270707902,la_lowered,11,-163.34633,208.64981,-20.614502,1.0,12,-189.78528,-69.02742,50.940674,1.0,14,-206.12413,-367.02737,-63.08203,1.0
5,1380270707961,la_lowered,11,-163.27667,206.51825,-22.078613,1.0,12,-189.66113,-71.589294,50.333008,1.0,14,-208.46043,-358.0117,-57.940674,1.0
5,1380270708031,la_lowered,11,-163.12642,206.448,-22.651367,1.0,12,-190.18584,-72.210175,49.802734,1.0,14,-210.30222,-345.66898,-53.37744,1.0
5,1380270708091,la_lowered,11,-163.29645,205.74506,-23.857178,1.0,12,-191.48007,-74.10515,48.791504,1.0,14,-206.38394,-361.07324,-54.114014,1.0
5,1380270708150,la_lowered,11,-163.68695,205.22083,-24.10913,1.0,12,-191.44183,-75.421265,48.833252,1.0,14,-206.1514,-361.08618,-61.944824,1.0
5,1380270708211,la_lowered,11,-165.15268,203.8298,-23.661621,1.0,12,-193.31934,-77.85834,50.693848,1.0,14,-208.87177,-360.88208,-64.098145,1.0
5,1380270708270,la_lowered,11,-164.22974,203.40274,-23.01294,1.0,12,-192.32622,-78.45639,51.268066,1.0,14,-205.72604,-363.63766,-63.908447,1.0
5,1380270708332,la_lowered,11,-163.70602,203.8653,-22.748291,1.0,12,-191.71155,-77.59445,51.877686,1.0,14,-199.93365,-363.6499,-63.61084,1.0
5,1380270708391,la_lowered,11,-163.29443,202.59354,-20.588135,1.0,12,-191.29477,-80.06381,50.83374,1.0,14,-196.74942,-373.59167,-60.68921,1.0
5,1380270708451,la_lowered,11,-163.60912,201.18509,-21.17749,1.0,12,-191.46484,-82.0562,48.534424,1.0,14,-196.76996,-382.4233,-59.789062,1.0
5,1380270708511,la_lowered,11,-162.98456,202.06989,-20.645996,1.0,12,-190.62677,-81.886505,48.983154,1.0,14,-200.10162,-373.75714,-54.92871,1.0
5,1380270708573,la_lowered,11,-163.14139,202.49512,-19.803467,1.0,12,-190.91635,-82.07291,48.723877,1.0,14,-199.76825,-373.82794,-57.00537,1.0
5,1380270708633,la_lowered,11,-164.6336,202.25085,-18.679443,1.0,12,-192.6576,-81.85057,49.67505,1.0,14,-202.91922,-364.42407,-60.088623,1.0
5,1380270708694,la_lowered,11,-165.01227,202.65732,-16.275879,1.0,12,-193.39944,-81.01955,51.222656,1.0,14,-206.0057,-365.04266,-61.114014,1.0
5,1380270708753,la_lowered,11,-164.5758,203.13077,-14.684814,1.0,12,-192.67451,-80.4158,52.422607,1.0,14,-206.91417,-361.22266,-47.41333,1.0
5,1380270708824,la_lowered,11,-163.66583,202.4437,-15.025879,1.0,12,-192.25662,-80.4845,52.296143,1.0,14,-206.2644,-364.37247,-55.46167,1.0
5,1380270708886,la_lowered,11,-162.87973,202.58557,-14.720947,1.0,12,-192.49512,-80.86597,52.04956,1.0,14,-201.25302,-373.41168,-50.612793,1.0
5,1380270708952,la_lowered,11,-161.81013,206.17603,-13.445557,1.0,12,-191.42026,-79.22467,53.784668,1.0,14,-200.64114,-371.0018,-54.871094,1.0
5,1380270709018,la_lowered,11,-161.91023,208.04904,-14.145264,1.0,12,-190.9502,-77.899536,53.56665,1.0,14,-199.74539,-360.45996,-61.791992,1.0
5,1380270709083,la_lowered,11,-162.44237,207.43082,-14.56665,1.0,12,-191.18007,-78.27106,52.535645,1.0,14,-197.28284,-369.33588,-52.835205,1.0
5,1380270709149,la_lowered,11,-163.3897,205.10721,-15.277588,1.0,12,-191.33133,-81.26752,53.49341,1.0,14,-200.35406,-363.65524,-49.93286,1.0
5,1380270709215,la_lowered,11,-163.52356,205.34949,-15.380371,1.0,12,-192.80542,-80.23866,54.21167,1.0,14,-208.19313,-364.37286,-56.567627,1.0
5,1380270709280,la_lowered,11,-164.21652,205.34845,-15.97876,1.0,12,-193.54968,-79.96875,54.127197,1.0,14,-205.60188,-362.33347,-59.769287,1.0
5,1380270709346,la_lowered,11,-164.11531,202.63492,-19.580078,1.0,12,-195.00595,-81.1172,51.506104,1.0,14,-211.23308,-367.94696,-38.156982,1.0
5,1380270709411,la_lowered,11,-164.4163,203.2508,-18.391602,1.0,12,-195.82132,-79.69701,51.66919,1.0,14,-209.99274,-374.6869,-42.443604,1.0
5,1380270709477,la_lowered,11,-165.42064,203.19955,-17.91333,1.0,12,-195.72452,-79.887985,50.83081,1.0,14,-204.53812,-359.24954,-56.708252,1.0
5,1380270709542,la_lowered,11,-166.10382,202.63474,-16.423096,1.0,12,-196.90352,-83.20293,52.866943,1.0,14,-208.29213,-365.53317,-56.69922,1.0
5,1380270709609,la_lowered,11,-166.41782,203.32697,-15.338379,1.0,12,-196.48856,-81.83005,54.336426,1.0,14,-202.19135,-366.2538,-70.753174,1.0
5,1380270709674,la_lowered,11,-166.01245,206.67197,-14.73291,1.0,12,-194.33504,-84.40677,51.975098,1.0,14,-201.14005,-368.51544,-59.608887,1.0
5,1380270709740,la_lowered,11,-166.30676,207.69547,-15.754639,1.0,12,-193.19485,-84.10591,47.37451,1.0,14,-200.90802,-374.19104,-73.980225,1.0
5,1380270709802,la_lowered,11,-166.38348,206.81027,-15.798584,1.0,12,-192.53938,-88.35536,46.74829,1.0,14,-194.367,-380.20865,-62.736816,1.0
5,1380270709864,la_lowered,11,-166.17406,206.62903,-15.160156,1.0,12,-193.27055,-84.02347,47.585205,1.0,14,-202.1366,-368.9107,-60.63037,1.0
5,1380270709926,la_lowered,11,-166.47485,205.80829,-14.65625,1.0,12,-193.3517,-87.95915,47.583496,1.0,14,-203.94092,-362.1079,-65.47803,1.0
5,1380270709989,la_lowered,11,-167.84712,205.59555,-13.976074,1.0,12,-194.11935,-90.31215,48.127686,1.0,14,-203.11983,-366.9965,-57.19165,1.0
5,1380270710050,la_lowered,11,-168.61682,204.92642,-12.966553,1.0,12,-194.91045,-92.93121,48.926025,1.0,14,-203.0831,-368.41083,-64.375,1.0
5,1380270710114,la_lowered,11,-168.5142,205.46786,-12.158203,1.0,12,-194.87248,-94.094315,49.218994,1.0,14,-197.24973,-372.1803,-59.32617,1.0
5,1380270710175,la_lowered,11,-168.3276,206.4039,-11.383789,1.0,12,-193.26093,-91.835556,49.791504,1.0,14,-195.8737,-370.9579,-56.323486,1.0
5,1380270710239,la_lowered,11,-168.23447,205.80878,-11.649902,1.0,12,-192.85567,-92.84233,48.76245,1.0,14,-199.84253,-373.00665,-55.908447,1.0
5,1380270710301,la_lowered,11,-168.17725,206.96921,-10.466309,1.0,12,-192.28229,-92.339066,48.114014,1.0,14,-196.37003,-373.40176,-62.151367,1.0
5,1380270710358,la_lowered,11,-168.01825,206.2113,-10.8532715,1.0,12,-192.00714,-93.00523,47.644287,1.0,14,-204.31247,-373.52805,-69.55591,1.0
5,1380270710418,la_lowered,11,-167.89996,206.36374,-11.375732,1.0,12,-190.88748,-91.935455,47.10669,1.0,14,-204.40558,-372.91425,-81.29834,1.0
5,1380270710477,la_lowered,11,-167.15373,206.11362,-12.267578,1.0,12,-189.99762,-90.91887,46.954834,1.0,14,-202.04227,-375.33252,-57.40918,1.0
5,1380270710543,la_lowered,11,-166.98486,206.09402,-12.859863,1.0,12,-189.96524,-90.55357,46.513916,1.0,14,-202.45622,-374.73892,-61.331543,1.0
5,1380270710603,la_lowered,11,-166.97044,205.87952,-12.911133,1.0,12,-188.97408,-89.561325,45.703613,1.0,14,-202.26144,-373.53485,-65.84155,1.0
5,1380270710665,la_lowered,11,-167.91321,206.04831,-14.458252,1.0,12,-187.62686,-88.218765,44.043213,1.0,14,-201.96594,-371.72583,-67.897705,1.0
5,1380270710724,la_lowered,11,-167.80438,205.55002,-12.557373,1.0,12,-185.7843,-88.803696,45.83545,1.0,14,-198.3765,-371.7423,-69.28735,1.0
5,1380270710792,la_lowered,11,-167.72073,205.16583,-12.13501,1.0,12,-185.35898,-89.22545,45.90381,1.0,14,-195.11523,-372.38635,-68.72119,1.0
5,1380270710852,la_lowered,11,-167.01266,204.89188,-12.137939,1.0,12,-186.7117,-92.90097,42.893555,1.0,14,-198.22223,-374.7106,-75.15015,1.0
5,1380270710913,la_lowered,11,-167.02042,204.52023,-12.583008,1.0,12,-186.63844,-93.57852,42.097168,1.0,14,-194.84924,-374.75668,-64.92407,1.0
5,1380270710972,la_lowered,11,-166.28177,204.88232,-14.696777,1.0,12,-184.48257,-93.143616,40.39917,1.0,14,-196.82932,-374.80923,-63.315186,1.0
5,1380270711037,la_lowered,11,-166.41757,204.97302,-14.033936,1.0,12,-184.93605,-93.15401,41.062744,1.0,14,-197.18938,-375.375,-62.691895,1.0
5,1380270711096,la_lowered,11,-166.74171,205.25668,-14.270508,1.0,12,-185.24701,-91.535645,41.493652,1.0,14,-196.84496,-376.49115,-62.81836,1.0
5,1380270711159,la_lowered,11,-167.72664,205.50247,-13.457275,1.0,12,-185.20856,-90.8988,40.40625,1.0,14,-197.39874,-374.2821,-60.872314,1.0
5,1380270711225,la_lowered,11,-168.13077,206.02594,-13.209961,1.0,12,-185.68735,-90.35498,39.988037,1.0,14,-197.69366,-373.97864,-47.665283,1.0
5,1380270711288,la_lowered,11,-168.66046,206.18637,-13.543457,1.0,12,-183.99545,-94.697174,42.506836,1.0,14,-196.70874,-371.7746,-72.92676,1.0
5,1380270711353,la_lowered,11,-170.54692,205.57745,-13.858887,1.0,12,-183.89125,-96.97023,43.016846,1.0,14,-198.0214,-370.15137,-58.291016,1.0
5,1380270711421,la_lowered,11,-171.4452,204.12997,-13.587402,1.0,12,-185.67154,-96.54663,43.81665,1.0,14,-198.31158,-372.21112,-61.315918,1.0
5,1380270711485,la_lowered,11,-171.07373,203.28812,-11.287842,1.0,12,-186.65594,-96.974625,44.79126,1.0,14,-194.27747,-374.50705,-55.62622,1.0
5,1380270711551,la_lowered,11,-170.12762,204.655,-11.772705,1.0,12,-186.2367,-94.48866,43.7771,1.0,14,-198.82642,-372.86142,-59.623535,1.0
5,1380270711615,la_lowered,11,-167.5556,209.61118,-13.229736,1.0,12,-184.20993,-89.8412,42.191895,1.0,14,-196.60068,-369.00208,-68.43359,1.0
5,1380270711679,la_lowered,11,-168.58496,206.00122,-11.561279,1.0,12,-186.46872,-92.80414,41.596924,1.0,14,-198.8093,-374.11914,-67.267334,1.0
5,1380270711743,la_lowered,11,-168.52692,203.36981,-11.32959,1.0,12,-186.91692,-95.26405,43.062256,1.0,14,-195.71304,-376.91687,-69.56592,1.0
5,1380270711813,la_lowered,11,-167.70702,204.28214,-10.958252,1.0,12,-186.22412,-93.44585,46.25122,1.0,14,-199.72354,-378.38498,-52.90161,1.0
5,1380270711877,la_lowered,11,-166.73831,204.573,-10.152344,1.0,12,-184.72571,-91.07097,48.78833,1.0,14,-198.71223,-377.7302,-62.575195,1.0
5,1380270711941,la_lowered,11,-166.9354,205.3667,-9.378662,1.0,12,-184.99829,-91.26582,48.977295,1.0,14,-198.72075,-378.84848,-54.465332,1.0
5,1380270712010,la_lowered,11,-166.85486,199.57889,-8.606201,1.0,12,-186.24895,-98.40358,50.02539,1.0,14,-201.56482,-388.67532,-67.303955,1.0
5,1380270712085,la_lowered,11,-167.52446,203.64417,-11.497314,1.0,12,-186.64436,-93.57027,47.390625,1.0,14,-198.06482,-377.34076,-76.43799,1.0
5,1380270712149,la_lowered,11,-167.13878,204.52298,-11.196289,1.0,12,-187.23041,-91.32541,47.556396,1.0,14,-201.09714,-377.08008,-72.8103,1.0
5,1380270712216,la_lowered,11,-165.7086,204.3406,-11.624023,1.0,12,-186.52872,-90.15976,45.687256,1.0,14,-195.4892,-375.4554,-64.96411,1.0
5,1380270712281,la_lowered,11,-164.24171,204.76633,-10.514404,1.0,12,-186.17847,-88.444305,45.929443,1.0,14,-196.08139,-375.4818,-54.260986,1.0
5,1380270712345,la_lowered,11,-163.76482,204.20352,-6.61084,1.0,12,-185.71667,-89.340454,48.743164,1.0,14,-200.32697,-368.79944,-70.24121,1.0
5,1380270712410,la_lowered,11,-164.37317,202.59988,-6.979492,1.0,12,-186.20816,-90.42131,47.795166,1.0,14,-197.80266,-372.79153,-58.753906,1.0
5,1380270712474,la_lowered,11,-164.14404,204.94214,-7.982422,1.0,12,-185.03148,-88.31488,46.72583,1.0,14,-199.68068,-369.54123,-65.16553,1.0
5,1380270712538,la_lowered,11,-165.01886,203.15854,-7.991455,1.0,12,-185.8327,-90.53717,47.0166,1.0,14,-195.4655,-371.1641,-53.1604,1.0
5,1380270712603,la_lowered,11,-168.51816,195.54965,-6.8398438,1.0,12,-189.83664,-98.37863,47.498047,1.0,14,-198.55742,-378.20288,-53.259033,1.0
5,1380270712669,la_lowered,11,-168.16104,197.15567,-7.225586,1.0,12,-190.15033,-95.965775,46.94995,1.0,14,-199.8982,-378.05737,-60.861572,1.0
5,1380270712733,la_lowered,11,-170.1988,192.7933,-9.564941,1.0,12,-192.06299,-100.65904,45.4292,1.0,14,-199.2839,-381.4907,-54.049805,1.0
5,1380270712805,la_lowered,11,-169.46825,195.1655,-10.3203125,1.0,12,-192.88626,-95.13641,42.279297,1.0,14,-197.95224,-379.26398,-56.86743,1.0
5,1380270712868,la_lowered,11,-169.14018,196.86835,-10.613281,1.0,12,-191.40488,-94.16705,42.6709,1.0,14,-197.58777,-378.51315,-59.139404,1.0
5,1380270712932,la_lowered,11,-170.05511,195.99905,-9.924561,1.0,12,-191.13391,-96.428635,44.621338,1.0,14,-197.9123,-380.63306,-57.627686,1.0
5,1380270712996,la_lowered,11,-170.0603,196.6531,-9.761963,1.0,12,-191.46732,-95.43207,44.574707,1.0,14,-198.1943,-379.32437,-55.35132,1.0
5,1380270713063,la_lowered,11,-167.85028,200.42139,-9.79834,1.0,12,-190.11261,-91.78465,45.373047,1.0,14,-199.82425,-359.36087,-56.915283,1.0
5,1380270713127,la_lowered,11,-168.77045,198.96936,-11.042236,1.0,12,-190.7724,-91.18492,43.80713,1.0,14,-198.87817,-369.51367,-51.1438,1.0
5,1380270713191,la_lowered,11,-168.4754,198.53094,-11.628418,1.0,12,-190.56934,-91.440765,43.73633,1.0,14,-200.77109,-370.66904,-51.11914,1.0
